"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.420842068E1,4.092033505E-1,8.392524719E-1,1.632537395E-1,9.478627945E-1
2.421042128E1,4.092033505E-1,8.392524719E-1,1.632537395E-1,9.478627945E-1
2.421242104E1,4.140902758E-1,8.325329423E-1,1.510364264E-1,9.420158484E-1
2.421442087E1,4.177554548E-1,8.252025843E-1,1.455386430E-1,9.363014588E-1
2.421642094E1,4.183663428E-1,8.203156590E-1,1.357648075E-1,9.307954986E-1
2.421842071E1,4.171445966E-1,8.105418086E-1,1.308778822E-1,9.209324937E-1
2.422042047E1,4.153120220E-1,8.080983758E-1,1.253800988E-1,9.171844033E-1
2.422242024E1,4.116468132E-1,7.995462418E-1,1.211040318E-1,9.074103140E-1
2.422442000E1,4.098142087E-1,7.977136374E-1,1.192714423E-1,9.047211780E-1
2.422641977E1,4.043164253E-1,7.983245254E-1,1.162171140E-1,9.023858582E-1
2.422842034E1,3.902665377E-1,8.013788462E-1,1.192714423E-1,8.993006741E-1
2.423041937E1,3.902665377E-1,8.013788462E-1,1.192714423E-1,8.993006741E-1
2.423241914E1,3.798818290E-1,8.026005626E-1,1.229366288E-1,8.964325305E-1
2.423441890E1,3.731622994E-1,8.056548834E-1,1.247692257E-1,8.966031745E-1
2.423641867E1,3.627775908E-1,8.123744130E-1,1.320996135E-1,8.994498736E-1
2.423841843E1,3.554472029E-1,8.209265471E-1,1.394299865E-1,9.053749670E-1
2.424041820E1,3.487277031E-1,8.252025843E-1,1.430951804E-1,9.072191282E-1
2.424241706E1,3.413973153E-1,8.361981511E-1,1.571450830E-1,9.167737190E-1
2.424441683E1,3.377321362E-1,8.441393971E-1,1.614211351E-1,9.234127466E-1
2.424641666E1,3.297908604E-1,8.557458520E-1,1.760819107E-1,9.338457122E-1
2.424841643E1,3.169626892E-1,8.728500605E-1,1.913535446E-1,9.481290806E-1
2.425041593E1,3.169626892E-1,8.728500605E-1,1.913535446E-1,9.481290806E-1
2.425241570E1,3.145192564E-1,8.832347989E-1,2.017382532E-1,9.590226251E-1
2.425441546E1,3.084105849E-1,8.905651569E-1,2.182316035E-1,9.673925886E-1
2.425641523E1,3.029128015E-1,8.936194777E-1,2.194533348E-1,9.687474916E-1
2.425841499E1,3.023019433E-1,8.966737986E-1,2.273945808E-1,9.732002165E-1
2.426041479E1,2.992476225E-1,8.991172910E-1,2.328923792E-1,9.758073082E-1
2.426241433E1,2.998584807E-1,8.997281194E-1,2.371684313E-1,9.775861405E-1
2.426441406E1,2.955824137E-1,8.966737986E-1,2.457205504E-1,9.755877476E-1
2.426641379E1,2.943606973E-1,8.948412538E-1,2.451096773E-1,9.733795988E-1
2.426841353E1,2.882520258E-1,8.838456273E-1,2.438879460E-1,9.611210400E-1
2.427041336E1,2.882520258E-1,8.838456273E-1,2.438879460E-1,9.611210400E-1
2.427241309E1,2.882520258E-1,8.807913065E-1,2.396118939E-1,9.572337310E-1
2.427441283E1,2.784782052E-1,8.722392321E-1,2.328923792E-1,9.447699450E-1
2.427641263E1,2.778673172E-1,8.667414188E-1,2.347249687E-1,9.399716719E-1
2.427841236E1,2.735912800E-1,8.612436652E-1,2.286163121E-1,9.321256662E-1
2.428041209E1,2.687043548E-1,8.588001728E-1,2.261728644E-1,9.278437000E-1
2.428241182E1,2.632065713E-1,8.533023596E-1,2.231185287E-1,9.204262566E-1
2.428441156E1,2.583196461E-1,8.435285687E-1,2.212859392E-1,9.095256746E-1
2.428641129E1,2.522109747E-1,8.410850763E-1,2.182316035E-1,9.047980516E-1
2.428841022E1,2.442697436E-1,8.245916963E-1,2.139555514E-1,8.862257902E-1
2.429041132E1,2.430480123E-1,8.178722262E-1,2.151772827E-1,8.799366896E-1
2.429241112E1,2.363284975E-1,8.135961294E-1,2.090686262E-1,8.726393934E-1
2.429441086E1,2.344958931E-1,8.068766594E-1,2.023491114E-1,8.642820317E-1
2.429641059E1,2.332741618E-1,8.074874878E-1,2.005165219E-1,8.640947593E-1
2.429841032E1,2.296089679E-1,8.093200922E-1,1.974621862E-1,8.641241836E-1
2.430041006E1,2.308306992E-1,8.160396218E-1,1.992947906E-1,8.711612306E-1
2.430241069E1,2.253329158E-1,8.166504502E-1,2.005165219E-1,8.705743830E-1
2.430441042E1,2.277763784E-1,8.288677931E-1,2.035708427E-1,8.833713743E-1
2.430641015E1,2.247220576E-1,8.325329423E-1,2.072360367E-1,8.868809830E-1
2.430840995E1,2.222785950E-1,8.526915312E-1,2.139555514E-1,9.067897215E-1
2.431040982E1,2.241111845E-1,8.600218892E-1,2.212859392E-1,9.158771423E-1
2.431240955E1,2.235003263E-1,8.661305308E-1,2.231185287E-1,9.219090900E-1
2.431440929E1,2.173916698E-1,8.789587021E-1,2.310597748E-1,9.344603563E-1
2.431640902E1,2.161699384E-1,8.826239109E-1,2.335032374E-1,9.382314066E-1
2.431840875E1,2.112830132E-1,8.917868733E-1,2.365575731E-1,9.465113969E-1
2.432040848E1,2.082286924E-1,9.009498954E-1,2.420553565E-1,9.558560027E-1
2.432240848E1,2.057852298E-1,9.058368206E-1,2.426662147E-1,9.600910364E-1
2.432440828E1,1.984548420E-1,9.143888950E-1,2.438879460E-1,9.669398667E-1
2.432640802E1,1.966222525E-1,9.137780666E-1,2.426662147E-1,9.656798419E-1
2.432840775E1,1.892918646E-1,9.241627455E-1,2.402227521E-1,9.734552690E-1
2.433040758E1,1.831832081E-1,9.290496707E-1,2.371684313E-1,9.761855577E-1
2.433240732E1,1.825723499E-1,9.290496707E-1,2.371684313E-1,9.760711134E-1
2.433440705E1,1.746311039E-1,9.369909167E-1,2.298380435E-1,9.804455756E-1
2.433640678E1,1.703550518E-1,9.376018047E-1,2.237294018E-1,9.788630308E-1
2.433840658E1,1.599703431E-1,9.412670135E-1,2.170098722E-1,9.791156143E-1
2.434040638E1,1.489747614E-1,9.443213344E-1,2.078468949E-1,9.783335800E-1
2.434240612E1,1.416443735E-1,9.424887300E-1,2.054034323E-1,9.749557450E-1
2.434440585E1,1.257618815E-1,9.467647672E-1,1.962404549E-1,9.750332770E-1
2.434640558E1,1.074359268E-1,9.424887300E-1,1.834122837E-1,9.661612444E-1
2.434840532E1,8.849909902E-2,9.369909167E-1,1.724167168E-1,9.568237000E-1
2.435040412E1,7.567093521E-2,9.327148795E-1,1.699732542E-1,9.510909757E-1
2.435240385E1,6.650795043E-2,9.327148795E-1,1.614211351E-1,9.489136614E-1
2.435440365E1,4.146247730E-2,9.259953499E-1,1.479821056E-1,9.386614025E-1
2.435640338E1,1.458440814E-2,9.162214994E-1,1.375973970E-1,9.266108054E-1
2.435840311E1,1.756237587E-3,9.125562906E-1,1.290452778E-1,9.216369956E-1
2.436040285E1,-2.023491077E-2,9.040042162E-1,1.162171140E-1,9.116685210E-1
2.436240258E1,-3.245221451E-2,9.027824998E-1,1.107193232E-1,9.101253522E-1
2.436440231E1,-5.871942267E-2,8.948412538E-1,9.850201756E-2,9.021593471E-1
2.436640205E1,-8.498662710E-2,8.881217241E-1,8.567385375E-2,8.962828420E-1
2.436840178E1,-1.094212383E-1,8.887325525E-1,7.345654815E-2,8.984511238E-1
2.437040078E1,-1.234711409E-1,8.887325525E-1,6.795875728E-2,8.998383551E-1
2.437240038E1,-1.344667077E-1,8.911760449E-1,6.368270516E-2,9.035106671E-1
2.437440011E1,-1.613447815E-1,8.978955746E-1,5.574145541E-2,9.139779599E-1
2.437639984E1,-1.863902509E-1,9.058368206E-1,4.230241850E-2,9.257813812E-1
2.437839958E1,-1.973858327E-1,9.107237458E-1,3.924809024E-2,9.326946557E-1
2.438039931E1,-2.218204439E-1,9.192758203E-1,2.947424725E-2,9.461189536E-1
2.438239904E1,-2.352594733E-1,9.253844619E-1,2.397646010E-2,9.551221350E-1
2.438439878E1,-2.621375620E-1,9.363800883E-1,9.315694682E-3,9.724250888E-1
2.438639858E1,-2.847395539E-1,9.504299760E-1,-4.734205548E-3,9.921774869E-1
2.438839831E1,-3.079524338E-1,9.602038264E-1,-2.244929783E-2,1.008627811E0
2.439039661E1,-3.220023513E-1,9.657015800E-1,-3.161227703E-2,1.018461777E0
2.439239634E1,-3.415500224E-1,9.779189229E-1,-4.688390717E-2,1.036908838E0
2.439439608E1,-3.513238728E-1,9.846383929E-1,-5.787948146E-2,1.047039284E0
2.439639581E1,-3.733150363E-1,9.944122434E-1,-7.925976813E-2,1.065130009E0
2.439839554E1,-3.824779987E-1,1.002353549E0,-8.536841720E-2,1.076238739E0
2.440039528E1,-4.038582742E-1,1.010905623E0,-1.122464910E-1,1.094363267E0
2.440239508E1,-4.246276915E-1,1.023122907E0,-1.250746548E-1,1.114779273E0
2.440439481E1,-4.344015419E-1,1.030453324E0,-1.342376322E-1,1.126303021E0
2.440639454E1,-4.606687427E-1,1.042059779E0,-1.476766765E-1,1.148874525E0
2.440839427E1,-4.960989356E-1,1.059774876E0,-1.629483104E-1,1.181435183E0
2.441039357E1,-4.960989356E-1,1.059774876E0,-1.629483104E-1,1.181435183E0
2.441239331E1,-5.187009573E-1,1.070770383E0,-1.641700417E-1,1.201062737E0
2.441439304E1,-5.351943374E-1,1.076879025E0,-1.647808999E-1,1.213776815E0
2.441639284E1,-5.547419786E-1,1.084820271E0,-1.611157060E-1,1.229037002E0
2.441839264E1,-5.706244707E-1,1.088485479E0,-1.592831165E-1,1.239267540E0
2.442039237E1,-5.901721716E-1,1.091539860E0,-1.543961912E-1,1.250440179E0
2.442239211E1,-6.109415889E-1,1.095205069E0,-1.476766765E-1,1.262747864E0
2.442439184E1,-6.219371557E-1,1.096426725E0,-1.452332139E-1,1.268877487E0
2.442639157E1,-6.341544986E-1,1.101313710E0,-1.317941695E-1,1.277659391E0
2.442839130E1,-6.524804235E-1,1.092150688E0,-1.177442744E-1,1.277649225E0
2.443039181E1,-6.524804235E-1,1.092150688E0,-1.177442744E-1,1.277649225E0
2.443239174E1,-6.543130279E-1,1.093372464E0,-1.098030284E-1,1.278923606E0
2.443439154E1,-6.579782367E-1,1.085431218E0,-1.012509167E-1,1.273321655E0
2.443639127E1,-6.591999531E-1,1.078711629E0,-9.330966324E-2,1.267623781E0
2.443839100E1,-6.573673487E-1,1.067716122E0,-8.048149943E-2,1.256434168E0
2.444039074E1,-6.543130279E-1,1.061607480E0,-7.681630552E-2,1.249414553E0
2.444239137E1,-6.524804235E-1,1.050001025E0,-6.459899992E-2,1.237903828E0
2.444439110E1,-6.475934982E-1,1.042059779E0,-6.154467165E-2,1.228435456E0
2.444639084E1,-6.384305358E-1,1.026788116E0,-4.932736978E-2,1.210091142E0
2.444839064E1,-6.323218942E-1,9.999100566E-1,-3.649919853E-2,1.183631400E0
2.445039124E1,-6.323218942E-1,9.999100566E-1,-3.649919853E-2,1.183631400E0
2.445239097E1,-6.225480437E-1,9.840275645E-1,-2.977968007E-2,1.164801762E0
2.445439070E1,-6.219371557E-1,9.730319977E-1,-2.550362423E-2,1.155096329E0
2.445639044E1,-6.103307605E-1,9.553169012E-1,-1.878410578E-2,1.133793130E0
2.445839017E1,-6.091089845E-1,9.382126331E-1,-1.267545391E-2,1.118667675E0
2.446038990E1,-6.042220592E-1,9.314931631E-1,-1.084285788E-2,1.110351916E0
2.446238963E1,-5.956699848E-1,9.125562906E-1,-4.734205548E-3,1.089772512E0
2.446438943E1,-5.938373804E-1,9.052259326E-1,-4.581489484E-4,1.082625066E0
2.446638917E1,-5.828418136E-1,8.930086493E-1,7.483099122E-3,1.066407532E0
2.446838890E1,-5.767331719E-1,8.765152693E-1,1.725694351E-2,1.049379803E0
2.447038907E1,-5.767331719E-1,8.765152693E-1,1.725694351E-2,1.049379803E0
2.447238880E1,-5.669593215E-1,8.630762100E-1,2.947424725E-2,1.033059605E0
2.447438853E1,-5.602397919E-1,8.478046060E-1,3.680463135E-2,1.016855867E0
2.447638826E1,-5.535202622E-1,8.410850763E-1,4.413501546E-2,1.007847551E0
2.447838800E1,-5.455790162E-1,8.239808679E-1,4.780020565E-2,9.893865742E-1
2.448038780E1,-5.413029790E-1,8.197047710E-1,5.268712714E-2,9.837178254E-1
2.448238753E1,-5.278639197E-1,8.099309802E-1,5.818491429E-2,9.685112259E-1
2.448438760E1,-5.144249201E-1,7.971028090E-1,6.246097013E-2,9.507403743E-1
2.448638733E1,-5.046510696E-1,7.922158837E-1,6.612616032E-2,9.416216744E-1
2.448838706E1,-4.783838391E-1,7.653377652E-1,6.856962293E-2,9.051490405E-1
2.449038696E1,-4.783838391E-1,7.653377652E-1,6.856962293E-2,9.051490405E-1
2.449238670E1,-4.570035636E-1,7.549530864E-1,6.734789163E-2,8.850661887E-1
2.449438643E1,-4.411210716E-1,7.451792359E-1,6.734789163E-2,8.685710287E-1
2.449638623E1,-4.325689375E-1,7.396814823E-1,6.551529467E-2,8.593816584E-1
2.449838596E1,-4.172973335E-1,7.262424231E-1,6.429356337E-2,8.400587979E-1
2.450038570E1,-4.038582742E-1,7.189120650E-1,6.429356337E-2,8.270850774E-1
2.450238453E1,-3.910301030E-1,7.121925354E-1,6.123924255E-2,8.147840166E-1
2.450438426E1,-3.739258945E-1,7.073056102E-1,5.757404864E-2,8.021325151E-1
2.450638399E1,-3.690389693E-1,7.085273266E-1,5.757404864E-2,8.009466302E-1
2.450838373E1,-3.543781936E-1,7.079164386E-1,5.085453019E-2,7.932942527E-1
2.451038349E1,-3.513238728E-1,7.091382146E-1,4.718934000E-2,7.928002931E-1
2.451238329E1,-3.470478058E-1,7.079164386E-1,4.596760869E-2,7.897473549E-1
2.451438303E1,-3.427717686E-1,7.060838938E-1,3.985895589E-2,7.858980129E-1
2.451638276E1,-3.409391642E-1,7.073056102E-1,3.863722831E-2,7.861383945E-1
2.451838249E1,-3.409391642E-1,7.060838938E-1,2.947424725E-2,7.846417717E-1
2.452038223E1,-3.421608806E-1,7.036404014E-1,1.786780916E-2,7.826257990E-1
2.452238196E1,-3.397174478E-1,7.030295134E-1,1.237002108E-2,7.809042569E-1
2.452438169E1,-3.421608806E-1,6.975317597E-1,-3.512475174E-3,7.769407709E-1
2.452638176E1,-3.391065598E-1,6.944774389E-1,-1.084285788E-2,7.729228549E-1
2.452838149E1,-3.415500224E-1,6.889796257E-1,-3.711006418E-2,7.698873289E-1
2.453038169E1,-3.397174478E-1,6.871470213E-1,-4.566217586E-2,7.678958311E-1
2.453238142E1,-3.384957016E-1,6.883687973E-1,-5.604688451E-2,7.691373053E-1
2.453438116E1,-3.366630971E-1,6.834818721E-1,-7.376197726E-2,7.654608675E-1
2.453638089E1,-3.336087763E-1,6.828709841E-1,-8.414668590E-2,7.646491099E-1
2.453838062E1,-3.354413807E-1,6.816492677E-1,-1.049161032E-1,7.669250503E-1
2.454038036E1,-3.378848433E-1,6.779840589E-1,-1.232420653E-1,7.674745325E-1
2.454238016E1,-3.391065598E-1,6.792057753E-1,-1.317941695E-1,7.705085640E-1
2.454437956E1,-3.446043432E-1,6.798166633E-1,-1.482875347E-1,7.764612302E-1
2.454637929E1,-3.476586938E-1,6.798166633E-1,-1.562287807E-1,7.793745537E-1
2.454837902E1,-3.629303277E-1,6.828709841E-1,-1.812742651E-1,7.942868265E-1
2.455037859E1,-3.653737605E-1,6.847035885E-1,-1.886046380E-1,7.986793464E-1
2.455237832E1,-3.751476109E-1,6.889796257E-1,-1.928807050E-1,8.078561883E-1
2.455437805E1,-3.843106031E-1,6.969208717E-1,-2.032654136E-1,8.214074321E-1
2.455637779E1,-3.910301030E-1,7.073056102E-1,-2.050980031E-1,8.338171014E-1
2.455837759E1,-4.020256996E-1,7.121925354E-1,-2.130392492E-1,8.451204602E-1
2.456037732E1,-4.117995203E-1,7.274641395E-1,-2.130392492E-1,8.626520972E-1
2.456237705E1,-4.172973335E-1,7.354053855E-1,-2.154827118E-1,8.725771855E-1
2.456437678E1,-4.221842289E-1,7.506770492E-1,-2.154827118E-1,8.877997265E-1
2.456637652E1,-4.246276915E-1,7.714464664E-1,-2.093740702E-1,9.051385685E-1
2.456837625E1,-4.276820421E-1,7.842746377E-1,-2.050980031E-1,9.165499590E-1
2.457037555E1,-4.240168333E-1,7.928267121E-1,-2.044871449E-1,9.220517680E-1
2.457237528E1,-4.234059751E-1,8.001571298E-1,-1.996002197E-1,9.270190396E-1
2.457437508E1,-4.209625125E-1,8.123744130E-1,-1.977676302E-1,9.360948987E-1
2.457637482E1,-4.172973335E-1,8.239808679E-1,-1.971567571E-1,9.444322750E-1
2.457837455E1,-4.124104083E-1,8.288677931E-1,-1.928807050E-1,9.456781321E-1
2.458037428E1,-4.069126248E-1,8.386416435E-1,-1.916589737E-1,9.516463906E-1
2.458237402E1,-4.014148116E-1,8.416959643E-1,-1.922698319E-1,9.521311021E-1
2.458437375E1,-3.977496326E-1,8.435285687E-1,-1.886046380E-1,9.514814375E-1
2.458637322E1,-3.861432076E-1,8.429176807E-1,-1.861611903E-1,9.456599717E-1
2.458837302E1,-3.800345361E-1,8.441393971E-1,-1.843285859E-1,9.439145078E-1
2.459037192E1,-3.769802153E-1,8.380307555E-1,-1.806633919E-1,9.365088847E-1
2.459237165E1,-3.739258945E-1,8.410850763E-1,-1.806633919E-1,9.380212905E-1
2.459437138E1,-3.647629023E-1,8.282569051E-1,-1.757764816E-1,9.219321272E-1
2.459637111E1,-3.580434024E-1,8.197047710E-1,-1.721112877E-1,9.108969673E-1
2.459837085E1,-3.531564772E-1,8.154287338E-1,-1.678352207E-1,9.043296847E-1
2.460037058E1,-3.488804102E-1,8.050440550E-1,-1.611157060E-1,8.920603913E-1
2.460237031E1,-3.427717686E-1,7.958810329E-1,-1.556179225E-1,8.804181062E-1
2.460437011E1,-3.384957016E-1,7.903832793E-1,-1.550070494E-1,8.736774311E-1
2.460636991E1,-3.329979181E-1,7.793877125E-1,-1.482875347E-1,8.604196725E-1
2.460836968E1,-3.287218511E-1,7.616726160E-1,-1.421788931E-1,8.416757493E-1
2.461036931E1,-3.287218511E-1,7.616726160E-1,-1.415680200E-1,8.415727738E-1
2.461236908E1,-3.238349259E-1,7.512878776E-1,-1.360702366E-1,8.293477217E-1
2.461436884E1,-3.207806051E-1,7.457901239E-1,-1.336267740E-1,8.227753158E-1
2.461636861E1,-3.183371425E-1,7.347945571E-1,-1.330159009E-1,8.117603139E-1
2.461836838E1,-3.207806051E-1,7.250207067E-1,-1.317941695E-1,8.036945469E-1
2.462036821E1,-3.177262843E-1,7.146359682E-1,-1.287398487E-1,7.926086723E-1
2.462236798E1,-3.171154261E-1,7.048621178E-1,-1.324050426E-1,7.841708320E-1
2.462436774E1,-3.177262843E-1,6.944774389E-1,-1.330159009E-1,7.752045761E-1
2.462636751E1,-3.201697469E-1,6.840927005E-1,-1.354593635E-1,7.673595825E-1
2.462836727E1,-3.275001347E-1,6.645449996E-1,-1.403462887E-1,7.540381127E-1
2.463036704E1,-3.275001347E-1,6.645449996E-1,-1.403462887E-1,7.540381127E-1
2.463236680E1,-3.354413807E-1,6.572146416E-1,-1.403462887E-1,7.510985859E-1
2.463436657E1,-3.415500224E-1,6.553820372E-1,-1.434006095E-1,7.528251903E-1
2.463636640E1,-3.507130146E-1,6.486625075E-1,-1.440114826E-1,7.513334642E-1
2.463836617E1,-3.568216562E-1,6.462190747E-1,-1.421788931E-1,7.517550296E-1
2.464036594E1,-3.702606857E-1,6.425538659E-1,-1.403462887E-1,7.547619007E-1
2.464236570E1,-3.818671405E-1,6.419430375E-1,-1.397354305E-1,7.598943130E-1
2.464436547E1,-3.953061700E-1,6.425538659E-1,-1.354593635E-1,7.664800570E-1
2.464636523E1,-4.124104083E-1,6.443864703E-1,-1.336267740E-1,7.766417338E-1
2.464836500E1,-4.417319298E-1,6.480516791E-1,-1.293507218E-1,7.948771514E-1
2.465036623E1,-4.417319298E-1,6.480516791E-1,-1.293507218E-1,7.948771514E-1
2.465236607E1,-4.618904889E-1,6.511059999E-1,-1.305724531E-1,8.089072953E-1
2.465436583E1,-4.728860557E-1,6.541603208E-1,-1.293507218E-1,8.174830617E-1
2.465636560E1,-4.979315400E-1,6.657667756E-1,-1.311833113E-1,8.416592417E-1
2.465836536E1,-5.199226737E-1,6.743188500E-1,-1.311833113E-1,8.615303589E-1
2.466036513E1,-5.303074121E-1,6.804275513E-1,-1.299615800E-1,8.724090876E-1
2.466236490E1,-5.504659414E-1,6.926448345E-1,-1.336267740E-1,8.947769187E-1
2.466436466E1,-5.584071875E-1,7.018077970E-1,-1.342376322E-1,9.068475686E-1
2.466636443E1,-5.810092092E-1,7.183011770E-1,-1.372919679E-1,9.340114381E-1
2.466836423E1,-6.127741933E-1,7.488444448E-1,-1.427897513E-1,9.780844174E-1
2.467036436E1,-6.127741933E-1,7.488444448E-1,-1.427897513E-1,9.780844174E-1
2.467236409E1,-6.311001778E-1,7.732790709E-1,-1.434006095E-1,1.008370810E0
2.467436383E1,-6.396522522E-1,7.854963541E-1,-1.464549452E-1,1.023527516E0
2.467636356E1,-6.591999531E-1,8.111526966E-1,-1.482875347E-1,1.055699990E0
2.467836329E1,-6.805802584E-1,8.343655467E-1,-1.488984078E-1,1.086980262E0
2.468036303E1,-6.927975416E-1,8.447502851E-1,-1.507309973E-1,1.102855979E0
2.468236283E1,-7.117343545E-1,8.704066277E-1,-1.513418704E-1,1.134494535E0
2.468436263E1,-7.208973765E-1,8.814021945E-1,-1.476766765E-1,1.148203491E0
2.468636236E1,-7.434993386E-1,9.052259326E-1,-1.525636017E-1,1.181313213E0
2.468836209E1,-7.709882855E-1,9.376018047E-1,-1.507309973E-1,1.223208860E0
2.469036182E1,-7.709882855E-1,9.376018047E-1,-1.507309973E-1,1.223208860E0
2.469236156E1,-7.893142700E-1,9.577603340E-1,-1.507309973E-1,1.250216664E0
2.469436129E1,-8.125271201E-1,9.785297513E-1,-1.488984078E-1,1.280582497E0
2.469636102E1,-8.210792542E-1,9.864709973E-1,-1.488984078E-1,1.292078522E0
2.469836082E1,-8.381834626E-1,1.004186153E0,-1.464549452E-1,1.316203023E0
2.470036056E1,-8.504008055E-1,1.011516452E0,-1.470658034E-1,1.329652365E0
2.470236029E1,-8.693376184E-1,1.022512078E0,-1.446223408E-1,1.349886835E0
2.470436002E1,-8.870527148E-1,1.037783742E0,-1.403462887E-1,1.372426572E0
2.470635976E1,-8.956047893E-1,1.040838003E0,-1.372919679E-1,1.379964047E0
2.470835949E1,-9.163742065E-1,1.054277062E0,-1.299615800E-1,1.402901216E0
2.471035909E1,-9.163742065E-1,1.054277062E0,-1.299615800E-1,1.402901216E0
2.471235882E1,-9.285915494E-1,1.066494346E0,-1.269072592E-1,1.419787980E0
2.471435862E1,-9.414197206E-1,1.073213935E0,-1.207986027E-1,1.432707766E0
2.471635836E1,-9.469174743E-1,1.075046420E0,-1.201877370E-1,1.437644810E0
2.471835809E1,-9.573022127E-1,1.082987666E0,-1.140790880E-1,1.449932360E0
2.472035782E1,-9.615782499E-1,1.086042047E0,-1.134682223E-1,1.454989723E0
2.472235755E1,-9.737955332E-1,1.090318084E0,-1.116356254E-1,1.466128841E0
2.472435729E1,-9.835693836E-1,1.089096427E0,-1.079704314E-1,1.471460966E0
2.472635702E1,-9.854019880E-1,1.092150688E0,-1.073595658E-1,1.474902126E0
2.472835675E1,-9.970084429E-1,1.097037673E0,-1.024726480E-1,1.485940152E0
2.473035625E1,-1.000062823E0,1.093372464E0,-1.043052375E-1,1.485418654E0
2.473235599E1,-1.004949689E0,1.097648501E0,-1.049161032E-1,1.491899292E0
2.473435572E1,-1.012890935E0,1.093983293E0,-1.024726480E-1,1.494405612E0
2.473635545E1,-1.013501763E0,1.098870158E0,-1.043052375E-1,1.498526287E0
2.473835519E1,-1.022664785E0,1.097648501E0,-1.079704314E-1,1.504105418E0
2.474035492E1,-1.027551651E0,1.100702763E0,-1.110247597E-1,1.509879288E0
2.474235465E1,-1.031216860E0,1.098259330E0,-1.122464910E-1,1.510688930E0
2.474435438E1,-1.037936449E0,1.100091934E0,-1.153008118E-1,1.516841657E0
2.474635418E1,-1.042212486E0,1.096426725E0,-1.177442744E-1,1.517307531E0
2.474835318E1,-1.044655919E0,1.098259330E0,-1.189660057E-1,1.520405359E0
2.475035338E1,-1.044655919E0,1.099481106E0,-1.195768714E-1,1.521336031E0
2.475235312E1,-1.051375389E0,1.094594121E0,-1.207986027E-1,1.522536962E0
2.475435285E1,-1.050764561E0,1.095205069E0,-1.207986027E-1,1.522554632E0
2.475635258E1,-1.053207994E0,1.094594121E0,-1.214094684E-1,1.523851576E0
2.475835192E1,-1.050764561E0,1.095205069E0,-1.195768714E-1,1.522458187E0
2.476035172E1,-1.045877695E0,1.096426725E0,-1.140790880E-1,1.519547879E0
2.476235152E1,-1.050764561E0,1.092150688E0,-1.146899462E-1,1.519885874E0
2.476435125E1,-1.045266747E0,1.092150688E0,-1.079704314E-1,1.515596686E0
2.476635098E1,-1.042212486E0,1.089096427E0,-1.061378345E-1,1.511159533E0
2.476835072E1,-1.033660412E0,1.089707255E0,-9.269879758E-2,1.504828501E0
2.477034908E1,-1.029384255E0,1.090928912E0,-8.475755155E-2,1.502312111E0
2.477234881E1,-1.030606031E0,1.086652875E0,-8.292495459E-2,1.499946603E0
2.477434855E1,-1.023886561E0,1.086652875E0,-7.192938030E-2,1.494768208E0
2.477634835E1,-1.014723539E0,1.086042047E0,-5.604688451E-2,1.487377706E0
2.477834808E1,-1.016556144E0,1.079933405E0,-5.115996301E-2,1.484001312E0
2.478034781E1,-1.008614898E0,1.076268196E0,-3.466660157E-2,1.475418251E0
2.478234755E1,-1.004949689E0,1.072602987E0,-2.855795063E-2,1.470107684E0
2.478434728E1,-9.921215177E-1,1.065883517E0,-1.267545391E-2,1.456218886E0
2.478634701E1,-9.737955332E-1,1.059774876E0,3.817907767E-3,1.439241156E0
2.478834675E1,-9.597456455E-1,1.048779249E0,2.153299935E-2,1.421799313E0
2.479034651E1,-9.499717951E-1,1.043892384E0,3.313944116E-2,1.411827165E0
2.479234631E1,-9.420305490E-1,1.039616346E0,4.291328415E-2,1.403590130E0
2.479434604E1,-9.230937362E-1,1.029842496E0,6.001751125E-2,1.384297552E0
2.479634578E1,-8.986591101E-1,1.020679474E0,7.773260027E-2,1.362136976E0
2.479834551E1,-8.937721848E-1,1.012127399E0,8.933904022E-2,1.353222840E0
2.480034524E1,-8.730027676E-1,1.003575206E0,1.076650023E-1,1.334499449E0
2.480234498E1,-8.638398051E-1,9.992991686E-1,1.137736514E-1,1.325806351E0
2.480434471E1,-8.473464251E-1,9.889144897E-1,1.314887404E-1,1.308906842E0
2.480634444E1,-8.320748210E-1,9.840275645E-1,1.492038369E-1,1.297274273E0
2.480834498E1,-8.216901422E-1,9.766971469E-1,1.650863290E-1,1.286998641E0
2.481034471E1,-8.143597245E-1,9.736428261E-1,1.687515229E-1,1.280483967E0
2.481234444E1,-8.094727993E-1,9.644798636E-1,1.773036420E-1,1.271575480E0
2.481434417E1,-7.960337996E-1,9.553169012E-1,1.852448881E-1,1.257225461E0
2.481634391E1,-7.844273448E-1,9.473756552E-1,1.992947906E-1,1.246019785E0
2.481834404E1,-7.819838524E-1,9.455430508E-1,2.005165219E-1,1.243284876E0
2.482034377E1,-7.709882855E-1,9.424887300E-1,2.151772827E-1,1.236531118E0
2.482234351E1,-7.673230767E-1,9.388235211E-1,2.218967974E-1,1.232644513E0
2.482434331E1,-7.667122483E-1,9.363800883E-1,2.280054539E-1,1.231520129E0
2.482634307E1,-7.624362111E-1,9.333257079E-1,2.359467000E-1,1.228037743E0
2.482834284E1,-7.648796439E-1,9.308822751E-1,2.420553565E-1,1.228891157E0
2.483034354E1,-7.624362111E-1,9.321039915E-1,2.463314086E-1,1.229148482E0
