"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.062046984E1,2.318233550E-1,2.522109747E-1,1.769981980E-1,3.855915012E-1
4.062247004E1,2.318233550E-1,2.522109747E-1,1.769981980E-1,3.855915012E-1
4.062446977E1,2.275473028E-1,2.503784001E-1,1.812742651E-1,3.838326164E-1
4.062646950E1,2.287690341E-1,2.534327209E-1,1.855503172E-1,3.885773220E-1
4.062846930E1,2.269364446E-1,2.522109747E-1,1.867720485E-1,3.872910065E-1
4.063046903E1,2.281581759E-1,2.503784001E-1,1.892155111E-1,3.880051625E-1
4.063246907E1,2.281581759E-1,2.534327209E-1,1.892155111E-1,3.899830854E-1
4.063446880E1,2.269364446E-1,2.522109747E-1,1.879937798E-1,3.878816661E-1
4.063646853E1,2.263255715E-1,2.558761835E-1,1.849394590E-1,3.884565473E-1
4.063846827E1,2.202169150E-1,2.583196461E-1,1.843285859E-1,3.862661735E-1
4.064046800E1,2.153300047E-1,2.570978999E-1,1.776090711E-1,3.794882386E-1
4.064246773E1,2.153300047E-1,2.570978999E-1,1.776090711E-1,3.794882386E-1
4.064446753E1,2.128865421E-1,2.570978999E-1,1.751656085E-1,3.769655161E-1
4.064646727E1,2.061670274E-1,2.540435791E-1,1.684460938E-1,3.679905838E-1
4.064846700E1,2.006692290E-1,2.479349375E-1,1.598939747E-1,3.567996018E-1
4.065046673E1,2.006692290E-1,2.442697436E-1,1.556179225E-1,3.523532105E-1
4.065246646E1,1.945605874E-1,2.369393557E-1,1.452332139E-1,3.392444058E-1
4.065446620E1,1.902845204E-1,2.338850349E-1,1.415680200E-1,3.330944499E-1
4.065646593E1,1.835650057E-1,2.259437889E-1,1.281289905E-1,3.180624864E-1
4.065846566E1,1.805106848E-1,2.186134011E-1,1.165225431E-1,3.065182369E-1
4.066046546E1,1.652390510E-1,2.063960880E-1,9.880745411E-2,2.822520188E-1
4.066246520E1,1.652390510E-1,2.063960880E-1,9.880745411E-2,2.822520188E-1
4.066446493E1,1.609629989E-1,2.021200359E-1,9.392052889E-2,2.749230104E-1
4.066646466E1,1.511891484E-1,1.917353272E-1,7.803803682E-2,2.563406513E-1
4.066846440E1,1.432479024E-1,1.880701333E-1,6.765332818E-2,2.459010155E-1
4.067046413E1,1.359175146E-1,1.837940812E-1,6.154467165E-2,2.367310323E-1
4.067246386E1,1.291979998E-1,1.776854247E-1,5.421429127E-2,2.262817330E-1
4.067446366E1,1.145372316E-1,1.770745665E-1,4.199698567E-2,2.150300591E-1
4.067646346E1,1.114829108E-1,1.764636934E-1,3.466660157E-2,2.115883923E-1
4.067846319E1,1.017090604E-1,1.752419621E-1,2.306016348E-2,2.039270688E-1
4.068046293E1,9.254608303E-2,1.740202308E-1,7.788531948E-3,1.972523243E-1
4.068246269E1,9.254608303E-2,1.740202308E-1,7.788531948E-3,1.972523243E-1
4.068446243E1,8.399397135E-2,1.746311039E-1,-6.872233935E-3,1.939026489E-1
4.068646216E1,8.093964309E-2,1.764636934E-1,-1.114829071E-2,1.944606523E-1
4.068846189E1,7.605272532E-2,1.807397604E-1,-2.092213556E-2,1.972019619E-1
4.069046169E1,7.238753140E-2,1.813506186E-1,-2.397646010E-2,1.967304557E-1
4.069246119E1,6.811147183E-2,1.868484020E-1,-3.008511290E-2,2.011382906E-1
4.069446092E1,6.078109145E-2,1.880701333E-1,-3.741549700E-2,2.011582351E-1
4.069646066E1,6.200282276E-2,1.947896481E-1,-3.863722831E-2,2.080389205E-1
4.069846039E1,5.650503561E-2,1.978439838E-1,-4.413501546E-2,2.104351695E-1
4.070046012E1,5.161811411E-2,2.112830132E-1,-5.024366826E-2,2.232249260E-1
4.070245936E1,5.161811411E-2,2.112830132E-1,-5.024366826E-2,2.232249260E-1
4.070445909E1,5.528330430E-2,2.143373489E-1,-5.329799280E-2,2.276783233E-1
4.070645889E1,5.406157300E-2,2.210568637E-1,-5.635231733E-2,2.344448215E-1
4.070845866E1,5.528330430E-2,2.326633036E-1,-5.513058975E-2,2.454136070E-1
4.071045842E1,5.772676691E-2,2.363284975E-1,-5.390885845E-2,2.491780556E-1
4.071245819E1,5.894849449E-2,2.448806018E-1,-5.451972410E-2,2.577088172E-1
4.071445795E1,6.627888232E-2,2.540435791E-1,-5.451972410E-2,2.681481505E-1
4.071645772E1,6.688974798E-2,2.595413625E-1,-5.635231733E-2,2.738823487E-1
4.071845749E1,7.177666575E-2,2.674826086E-1,-5.329799280E-2,2.820275016E-1
4.072045725E1,7.971791178E-2,2.760347426E-1,-4.963280261E-2,2.915708142E-1
4.072245755E1,7.971791178E-2,2.760347426E-1,-4.963280261E-2,2.915708142E-1
4.072445732E1,8.582656831E-2,2.833651304E-1,-5.024366826E-2,3.003105445E-1
4.072645708E1,9.010262042E-2,2.833651304E-1,-4.596760869E-2,3.008775505E-1
4.072845685E1,9.132435173E-2,2.851977050E-1,-4.474587739E-2,3.027871558E-1
4.073045662E1,9.254608303E-2,2.833651304E-1,-4.169155285E-2,3.009962794E-1
4.073245638E1,9.560041130E-2,2.827542424E-1,-3.863722831E-2,3.009688284E-1
4.073445615E1,9.743300825E-2,2.845868468E-1,-3.802636266E-2,3.031977387E-1
4.073645591E1,9.926560521E-2,2.809216678E-1,-3.802636266E-2,3.003608631E-1
4.073845575E1,1.023199260E-1,2.790890634E-1,-3.375030309E-2,2.991640947E-1
4.074045551E1,1.084285825E-1,2.693152130E-1,-3.375030309E-2,2.922781627E-1
4.074245478E1,1.084285825E-1,2.693152130E-1,-3.375030309E-2,2.922781627E-1
4.074445454E1,1.096503139E-1,2.632065713E-1,-3.069597855E-2,2.867806368E-1
4.074645431E1,1.096503139E-1,2.601522505E-1,-3.008511290E-2,2.839145977E-1
4.074845408E1,1.114829108E-1,2.509892583E-1,-2.886338346E-2,2.761469574E-1
4.075045384E1,1.127046347E-1,2.442697436E-1,-2.947424725E-2,2.706266313E-1
4.075245361E1,1.151480973E-1,2.412154078E-1,-2.764165215E-2,2.687154968E-1
4.075445344E1,1.169806942E-1,2.375502288E-1,-2.641992271E-2,2.661063817E-1
4.075645321E1,1.194241568E-1,2.351067662E-1,-2.519819140E-2,2.649004900E-1
4.075845297E1,1.243110746E-1,2.351067662E-1,-2.458732575E-2,2.670823307E-1
4.076045274E1,1.328631938E-1,2.351067662E-1,-1.908953860E-2,2.707253779E-1
4.076245301E1,1.328631938E-1,2.351067662E-1,-1.908953860E-2,2.707253779E-1
4.076445277E1,1.340849251E-1,2.357176244E-1,-1.786780916E-2,2.717734796E-1
4.076645254E1,1.408044398E-1,2.363284975E-1,-1.420261711E-2,2.754610015E-1
4.076845234E1,1.456913650E-1,2.369393557E-1,-1.053742506E-2,2.783473899E-1
4.077045214E1,1.469130963E-1,2.387719452E-1,-9.315694682E-3,2.805036218E-1
4.077245187E1,1.542434692E-1,2.399936765E-1,-6.872233935E-3,2.853686041E-1
4.077445160E1,1.536326110E-1,2.387719452E-1,-5.039638374E-3,2.839725673E-1
4.077645134E1,1.585195363E-1,2.399936765E-1,-3.207042580E-3,2.876381290E-1
4.077845107E1,1.597412676E-1,2.430480123E-1,-1.374446787E-3,2.908461757E-1
4.078045080E1,1.664607823E-1,2.406045496E-1,-1.985311974E-3,2.925810705E-1
4.078245007E1,1.658499092E-1,2.338850349E-1,-3.207042580E-3,2.867380112E-1
4.078444987E1,1.640173197E-1,2.344958931E-1,-3.207042580E-3,2.861822674E-1
4.078644960E1,1.658499092E-1,2.296089679E-1,-3.817907767E-3,2.832685068E-1
4.078844934E1,1.670716405E-1,2.265546471E-1,-5.039638374E-3,2.815410079E-1
4.079044907E1,1.664607823E-1,2.161699384E-1,-8.093964309E-3,2.729544771E-1
4.079244880E1,1.670716405E-1,2.167807966E-1,-7.483099122E-3,2.737934324E-1
4.079444853E1,1.652390510E-1,2.082286924E-1,-1.175915636E-2,2.660853436E-1
4.079644827E1,1.597412676E-1,2.008983046E-1,-1.786780916E-2,2.572871158E-1
4.079844800E1,1.603521258E-1,1.960113794E-1,-1.847867295E-2,2.539187398E-1
4.080044780E1,1.548543423E-1,1.935679317E-1,-2.947424725E-2,2.496340176E-1
4.080244753E1,1.475239545E-1,1.899027377E-1,-3.008511290E-2,2.423457880E-1
4.080444727E1,1.499674171E-1,1.886810064E-1,-3.313944116E-2,2.432878356E-1
4.080644700E1,1.432479024E-1,1.880701333E-1,-4.169155285E-2,2.400594138E-1
4.080844673E1,1.438587606E-1,1.874592751E-1,-4.596760869E-2,2.407266996E-1
4.081044647E1,1.377501190E-1,1.892918646E-1,-4.841107130E-2,2.390609485E-1
4.081244620E1,1.328631938E-1,1.923462003E-1,-5.329799280E-2,2.397714851E-1
4.081444550E1,1.310305893E-1,1.960113794E-1,-5.696318299E-2,2.425577878E-1
4.081644530E1,1.249219403E-1,2.002874464E-1,-6.001751125E-2,2.435624232E-1
4.081844503E1,1.243110746E-1,2.021200359E-1,-6.123924255E-2,2.450632510E-1
4.082044436E1,1.157589629E-1,2.082286924E-1,-6.429356337E-2,2.467650464E-1
4.082244406E1,1.102611795E-1,2.100612819E-1,-6.612616032E-2,2.462842645E-1
4.082444380E1,1.090394482E-1,2.155590802E-1,-6.918048859E-2,2.512792438E-1
4.082644353E1,1.017090604E-1,2.228894532E-1,-6.795875728E-2,2.542495506E-1
4.082844326E1,1.035416573E-1,2.289981097E-1,-6.734789163E-2,2.601859865E-1
4.083044300E1,9.498954564E-2,2.357176244E-1,-6.734789163E-2,2.629097768E-1
4.083244280E1,9.132435173E-2,2.412154078E-1,-6.918048859E-2,2.670411021E-1
4.083444253E1,9.010262042E-2,2.479349375E-1,-6.979135424E-2,2.728755184E-1
4.083644226E1,8.704829961E-2,2.552653253E-1,-7.101308554E-2,2.788918269E-1
4.083844200E1,8.704829961E-2,2.619848251E-1,-7.101308554E-2,2.850549305E-1
4.084044173E1,8.277224004E-2,2.705369592E-1,-7.406741381E-2,2.924508023E-1
4.084244146E1,8.277224004E-2,2.705369592E-1,-7.406741381E-2,2.924508023E-1
4.084444119E1,8.155050874E-2,2.754238546E-1,-7.406741381E-2,2.966391190E-1
4.084644099E1,7.605272532E-2,2.754238546E-1,-7.712173462E-2,2.959562107E-1
4.084844079E1,7.788532227E-2,2.839759886E-1,-7.590000331E-2,3.040876453E-1
4.085044053E1,7.544185966E-2,2.821433842E-1,-7.590000331E-2,3.017568126E-1
4.085244026E1,7.483099401E-2,2.845868468E-1,-7.284568250E-2,3.031432739E-1
4.085443999E1,7.605272532E-2,2.858085632E-1,-7.162395120E-2,3.043033720E-1
4.085643973E1,7.360926270E-2,2.870303094E-1,-6.918048859E-2,3.042871376E-1
4.085843946E1,7.544185966E-2,2.894737720E-1,-6.918048859E-2,3.070382369E-1
4.086043919E1,7.299839705E-2,2.858085632E-1,-6.307183951E-2,3.016510529E-1
4.086243952E1,7.299839705E-2,2.858085632E-1,-6.307183951E-2,3.016510529E-1
4.086443926E1,7.483099401E-2,2.851977050E-1,-6.062837690E-2,3.010202796E-1
4.086643899E1,7.605272532E-2,2.809216678E-1,-5.696318299E-2,2.965565792E-1
4.086843872E1,7.788532227E-2,2.742021382E-1,-5.085453019E-2,2.895498562E-1
4.087043846E1,8.216137439E-2,2.748129964E-1,-4.718934000E-2,2.906879912E-1
4.087243819E1,8.521570265E-2,2.668717504E-1,-4.352414981E-2,2.835076696E-1
4.087443836E1,8.704829961E-2,2.644282877E-1,-4.046982154E-2,2.813139390E-1
4.087643809E1,9.498954564E-2,2.570978999E-1,-3.375030309E-2,2.761547155E-1
4.087843789E1,9.804387391E-2,2.516001165E-1,-2.947424725E-2,2.716320141E-1
4.088043836E1,1.078177169E-1,2.418262810E-1,-1.970040426E-2,2.655046443E-1
4.088243846E1,1.078177169E-1,2.418262810E-1,-1.970040426E-2,2.655046443E-1
4.088443819E1,1.072068512E-1,2.399936765E-1,-1.786780916E-2,2.634568890E-1
4.088643792E1,1.096503139E-1,2.344958931E-1,-1.237002108E-2,2.591612098E-1
4.088843765E1,1.133155003E-1,2.308306992E-1,-7.483099122E-3,2.572532042E-1
4.089043739E1,1.163698286E-1,2.314415723E-1,-3.207042580E-3,2.590703061E-1
4.089243712E1,1.151480973E-1,2.271655202E-1,1.679879380E-3,2.546882013E-1
4.089443692E1,1.175915599E-1,2.253329158E-1,4.734205548E-3,2.542146939E-1
4.089643665E1,1.194241568E-1,2.253329158E-1,9.621127509E-3,2.552050514E-1
4.089843639E1,1.194241568E-1,2.259437889E-1,1.328631863E-2,2.559086775E-1
4.090043612E1,1.194241568E-1,2.210568637E-1,1.634064503E-2,2.517841991E-1
4.090243585E1,1.194241568E-1,2.210568637E-1,1.634064503E-2,2.517841991E-1
4.090443558E1,1.182024255E-1,2.192242593E-1,2.000583708E-2,2.498626078E-1
4.090643532E1,1.133155003E-1,2.180025280E-1,2.061670274E-2,2.465574035E-1
4.090843505E1,1.108720452E-1,2.143373489E-1,2.306016348E-2,2.424146874E-1
4.091043485E1,1.114829108E-1,2.137264758E-1,2.672535367E-2,2.425318338E-1
4.091243458E1,1.090394482E-1,2.100612819E-1,2.733621933E-2,2.382490552E-1
4.091443432E1,1.096503139E-1,2.088395506E-1,3.222314268E-2,2.380661256E-1
4.091643405E1,1.065959856E-1,2.063960880E-1,3.588833287E-2,2.350532317E-1
4.091843378E1,1.072068512E-1,2.045634985E-1,3.772092983E-2,2.340136800E-1
4.092043352E1,1.108720452E-1,2.045634985E-1,4.688390717E-2,2.373540311E-1
4.092243318E1,1.108720452E-1,2.045634985E-1,4.688390717E-2,2.373540311E-1
4.092443298E1,1.175915599E-1,2.088395506E-1,5.360342562E-2,2.455912460E-1
4.092643278E1,1.169806942E-1,2.088395506E-1,5.360342562E-2,2.452993436E-1
4.092843252E1,1.182024255E-1,2.118938863E-1,5.482515693E-2,2.487501363E-1
4.093043225E1,1.200350225E-1,2.143373489E-1,5.604688451E-2,2.519725363E-1
4.093243198E1,1.200350225E-1,2.210568637E-1,5.971207842E-2,2.585344772E-1
4.093443171E1,1.267545372E-1,2.259437889E-1,6.032294407E-2,2.660003121E-1
4.093643145E1,1.249219403E-1,2.283872366E-1,5.665775016E-2,2.664138166E-1
4.093843118E1,1.224784851E-1,2.338850349E-1,5.665775016E-2,2.700246091E-1
4.094043065E1,1.175915599E-1,2.363284975E-1,4.932736978E-2,2.685370051E-1
4.094242961E1,1.175915599E-1,2.363284975E-1,4.932736978E-2,2.685370051E-1
4.094442934E1,1.133155003E-1,2.461023331E-1,4.199698567E-2,2.741724052E-1
4.094642908E1,1.096503139E-1,2.442697436E-1,3.772092983E-2,2.703955760E-1
4.094842881E1,1.047633886E-1,2.509892583E-1,3.344487399E-2,2.740246977E-1
4.095042854E1,1.017090604E-1,2.497675270E-1,2.794708498E-2,2.711265204E-1
4.095242828E1,9.560041130E-2,2.485457957E-1,2.244929783E-2,2.672422537E-1
4.095442801E1,9.132435173E-2,2.497675270E-1,1.450804994E-2,2.663351991E-1
4.095642781E1,8.582656831E-2,2.461023331E-1,1.328631863E-2,2.609771722E-1
4.095842758E1,8.093964309E-2,2.491566688E-1,5.345070735E-3,2.620283214E-1
4.096042734E1,7.360926270E-2,2.479349375E-1,-1.527163113E-4,2.586311661E-1
4.096242761E1,7.177666575E-2,2.479349375E-1,-3.817907767E-3,2.581437572E-1
4.096442737E1,7.116580009E-2,2.461023331E-1,-5.650503561E-3,2.562476490E-1
4.096642714E1,6.566801667E-2,2.503784001E-1,-6.872233935E-3,2.589379448E-1
4.096842691E1,6.261368841E-2,2.491566688E-1,-8.093964309E-3,2.570311884E-1
4.097042667E1,5.833763257E-2,2.522109747E-1,-6.261368748E-3,2.589456697E-1
4.097242650E1,5.711590126E-2,2.491566688E-1,-3.817907767E-3,2.556478989E-1
4.097442637E1,5.283984542E-2,2.491566688E-1,-1.374446787E-3,2.547017549E-1
4.097642624E1,4.917465150E-2,2.509892583E-1,2.901609987E-3,2.557775859E-1
4.097842610E1,4.734205827E-2,2.516001165E-1,5.345070735E-3,2.560711989E-1
4.098042597E1,4.612032697E-2,2.522109747E-1,1.023199316E-2,2.565972603E-1
4.098242537E1,4.306599870E-2,2.509892583E-1,1.389718428E-2,2.550361146E-1
4.098442524E1,3.940080851E-2,2.516001165E-1,1.695151068E-2,2.552300845E-1
4.098642510E1,3.573561832E-2,2.473240644E-1,1.634064503E-2,2.504261247E-1
4.098842503E1,3.451388702E-2,2.485457957E-1,1.878410578E-2,2.516327951E-1
4.099042497E1,3.023782931E-2,2.454914749E-1,2.061670274E-2,2.482044298E-1
4.099242490E1,2.840523422E-2,2.412154078E-1,2.183843218E-2,2.438619434E-1
4.099442483E1,2.107485011E-2,2.357176244E-1,1.878410578E-2,2.374021702E-1
4.099642477E1,1.557706390E-2,2.247220576E-1,1.572977938E-2,2.258098183E-1
4.099842470E1,1.496619824E-2,2.204459906E-1,1.695151068E-2,2.216027427E-1
4.100042463E1,5.192354787E-3,2.051743716E-1,8.399397135E-3,2.054118623E-1
4.100242460E1,3.054326226E-4,1.972331107E-1,2.901609987E-3,1.972546896E-1
4.100442460E1,1.527163084E-3,1.941787899E-1,1.679879380E-3,1.941920612E-1
4.100642456E1,-5.803219974E-3,1.825723499E-1,-3.817907767E-3,1.827044519E-1
4.100842453E1,-5.803219974E-3,1.789071560E-1,-4.428773187E-3,1.790560299E-1
4.101042450E1,-8.246680722E-3,1.715767831E-1,-6.261368748E-3,1.718889321E-1
4.101242446E1,-5.192354787E-3,1.685224473E-1,-3.817907767E-3,1.686456410E-1
4.101442443E1,-9.468411095E-3,1.648572534E-1,-7.635815418E-4,1.651306994E-1
4.101642439E1,-8.246680722E-3,1.624137908E-1,2.290744567E-3,1.626391549E-1
4.101842439E1,-8.246680722E-3,1.630246639E-1,2.290744567E-3,1.632491847E-1
4.102042439E1,-6.414085161E-3,1.642463952E-1,9.010262787E-3,1.646183576E-1
4.102242433E1,-8.246680722E-3,1.660789847E-1,1.328631863E-2,1.668135581E-1
4.102442429E1,-2.138028387E-3,1.648572534E-1,1.328631863E-2,1.654055968E-1
4.102642426E1,-4.581489135E-3,1.673007160E-1,1.756237634E-2,1.682823719E-1
4.102842422E1,-2.748893574E-3,1.679115891E-1,1.939497143E-2,1.690503567E-1
4.103042419E1,-3.054326226E-4,1.734093726E-1,2.367102914E-2,1.750177745E-1
4.103242416E1,1.527163084E-3,1.734093726E-1,3.100141138E-2,1.761653491E-1
4.103442409E1,-1.527163084E-3,1.752419621E-1,2.977968007E-2,1.777608136E-1
4.103642402E1,-1.527163084E-3,1.764636934E-1,3.222314268E-2,1.793881218E-1
4.103842396E1,-1.527163084E-3,1.770745665E-1,3.344487399E-2,1.802118029E-1
4.104042389E1,-3.970623948E-3,1.764636934E-1,4.016438872E-2,1.810203830E-1
4.104242382E1,-3.970623948E-3,1.764636934E-1,4.016438872E-2,1.810203830E-1
4.104442376E1,-5.192354787E-3,1.770745665E-1,4.199698567E-2,1.820607301E-1
4.104642369E1,-3.970623948E-3,1.752419621E-1,4.627304152E-2,1.812917690E-1
4.104842362E1,-5.192354787E-3,1.746311039E-1,4.382958263E-2,1.801222232E-1
4.105042355E1,-9.468411095E-3,1.746311039E-1,4.444044828E-2,1.804456336E-1
4.105242342E1,-1.130100712E-2,1.734093726E-1,4.505131021E-2,1.795219870E-1
4.105442329E1,-8.246680722E-3,1.709659100E-1,4.871650413E-2,1.779624901E-1
4.105642315E1,-9.468411095E-3,1.727984995E-1,4.993823543E-2,1.801188485E-1
4.105842302E1,-1.007927675E-2,1.697441787E-1,5.238169432E-2,1.779284123E-1
4.106042288E1,-4.581489135E-3,1.691333205E-1,5.238169432E-2,1.771183560E-1
4.106242325E1,-4.581489135E-3,1.691333205E-1,5.238169432E-2,1.771183560E-1
4.106442312E1,-7.635815535E-3,1.685224473E-1,5.421429127E-2,1.771928619E-1
4.106642302E1,-4.581489135E-3,1.697441787E-1,5.849034712E-2,1.795973188E-1
4.106842285E1,-1.527163084E-3,1.679115891E-1,6.215553731E-2,1.790529107E-1
4.107042268E1,-3.359758761E-3,1.691333205E-1,6.643159688E-2,1.817430195E-1
4.107242252E1,4.581489135E-3,1.703550518E-1,7.437284291E-2,1.859385744E-1
4.107442235E1,2.748893574E-3,1.715767831E-1,7.559457421E-2,1.875118358E-1
4.107642218E1,8.857546374E-3,1.758528352E-1,8.231408894E-2,1.943663680E-1
4.107842201E1,9.468411095E-3,1.758528352E-1,8.842274547E-2,1.970595148E-1
4.108042185E1,1.924225502E-2,1.813506186E-1,9.392052889E-2,2.051325839E-1
4.108242125E1,1.924225502E-2,1.813506186E-1,9.392052889E-2,2.051325839E-1
4.108442105E1,2.229658142E-2,1.813506186E-1,9.636399150E-2,2.065700929E-1
4.108642085E1,2.596177347E-2,1.837940812E-1,9.453139454E-2,2.083037746E-1
4.108842065E1,2.535090782E-2,1.813506186E-1,9.269879758E-2,2.052407914E-1
4.109042045E1,2.901609987E-2,1.813506186E-1,9.025534242E-2,2.046362816E-1
4.109242025E1,2.535090782E-2,1.807397604E-1,8.536841720E-2,2.014877072E-1
4.109442005E1,2.779436857E-2,1.795180291E-1,8.292495459E-2,1.996892531E-1
4.109641985E1,2.657263726E-2,1.758528352E-1,7.559457421E-2,1.932481936E-1
4.109841965E1,2.229658142E-2,1.746311039E-1,7.131851465E-2,1.899460200E-1
4.110041938E1,1.618792862E-2,1.691333205E-1,6.093380973E-2,1.805022390E-1
4.110241911E1,1.618792862E-2,1.691333205E-1,6.093380973E-2,1.805022390E-1
4.110441885E1,1.557706390E-2,1.660789847E-1,5.787948146E-2,1.765641766E-1
4.110641858E1,1.007927675E-2,1.618029326E-1,5.299255997E-2,1.705578853E-1
4.110841831E1,1.527163084E-3,1.618029326E-1,4.444044828E-2,1.678018912E-1
4.111041804E1,2.138028387E-3,1.593594700E-1,4.016438872E-2,1.643568981E-1
4.111241784E1,-5.192354787E-3,1.587486118E-1,3.466660157E-2,1.625726163E-1
4.111441758E1,-1.435533352E-2,1.550834179E-1,2.855795063E-2,1.583429779E-1
4.111641731E1,-1.313360315E-2,1.563051492E-1,2.672535367E-2,1.591164219E-1
4.111841704E1,-2.046398632E-2,1.575268805E-1,2.489275858E-2,1.607891235E-1
4.112041678E1,-2.657263726E-2,1.599703431E-1,1.939497143E-2,1.633180353E-1
4.112241598E1,-2.657263726E-2,1.599703431E-1,1.939497143E-2,1.633180353E-1
4.112441571E1,-3.390302137E-2,1.630246639E-1,1.878410578E-2,1.675687875E-1
4.112641544E1,-3.634648025E-2,1.685224473E-1,1.511891466E-2,1.730591329E-1
4.112841524E1,-4.062253982E-2,1.782962978E-1,1.450804994E-2,1.834400285E-1
4.113041498E1,-4.062253982E-2,1.813506186E-1,1.450804994E-2,1.864100886E-1
4.113241471E1,-4.489859566E-2,1.899027377E-1,1.572977938E-2,1.957711921E-1
4.113441444E1,-4.001167417E-2,1.966222525E-1,1.878410578E-2,2.015293697E-1
4.113641418E1,-4.306599870E-2,2.015091777E-1,1.817324013E-2,2.068596036E-1
4.113841391E1,-3.940080851E-2,2.094504237E-1,2.061670274E-2,2.141190140E-1
4.114041364E1,-3.634648025E-2,2.198351324E-1,2.428189293E-2,2.241387123E-1
4.114241351E1,-3.634648025E-2,2.198351324E-1,2.428189293E-2,2.241387123E-1
4.114441331E1,-3.207042441E-2,2.283872366E-1,2.855795063E-2,2.323893253E-1
4.114641304E1,-2.779436857E-2,2.271655202E-1,3.344487399E-2,2.312904237E-1
4.114841277E1,-2.535090782E-2,2.302198410E-1,3.649919853E-2,2.344696893E-1
4.115041207E1,-2.046398632E-2,2.338850349E-1,3.772092983E-2,2.377895137E-1
4.115241181E1,-1.740965992E-2,2.344958931E-1,4.382958263E-2,2.391912466E-1
4.115441154E1,-1.557706390E-2,2.363284975E-1,5.115996301E-2,2.423038289E-1
4.115641127E1,-5.192354787E-3,2.357176244E-1,5.238169432E-2,2.415234997E-1
4.115841101E1,-2.748893574E-3,2.344958931E-1,5.910121277E-2,2.418446478E-1
4.116041081E1,5.803219974E-3,2.320524305E-1,6.520986557E-2,2.411106270E-1
4.116241104E1,5.803219974E-3,2.320524305E-1,6.520986557E-2,2.411106270E-1
4.116441077E1,1.069014147E-2,2.259437889E-1,6.582073122E-2,2.355785294E-1
4.116641050E1,1.618792862E-2,2.222785950E-1,6.765332818E-2,2.329094151E-1
4.116841024E1,1.985312067E-2,2.192242593E-1,7.192938030E-2,2.315755989E-1
4.117040997E1,3.023782931E-2,2.131156176E-1,7.864890248E-2,2.291685900E-1
4.117240970E1,3.145955876E-2,2.149482071E-1,7.864890248E-2,2.310369785E-1
4.117440950E1,3.878994286E-2,2.100612819E-1,8.414668590E-2,2.295889078E-1
4.117640930E1,4.367686436E-2,2.125047445E-1,8.781187981E-2,2.340445709E-1
4.117840904E1,4.917465150E-2,2.063960880E-1,8.964447677E-2,2.303337225E-1
4.118040877E1,5.833763257E-2,2.070069611E-1,9.636399150E-2,2.356717636E-1
4.118240850E1,5.833763257E-2,2.070069611E-1,9.636399150E-2,2.356717636E-1
4.118440824E1,6.505715102E-2,2.027309090E-1,9.941831976E-2,2.349813964E-1
4.118640797E1,6.688974798E-2,2.063960880E-1,1.012509167E-1,2.394270905E-1
4.118840770E1,7.116580009E-2,1.978439838E-1,1.043052375E-1,2.347049117E-1
4.119040750E1,7.666359097E-2,1.966222525E-1,1.067487001E-1,2.365013770E-1
4.119240730E1,7.360926270E-2,1.935679317E-1,1.079704314E-1,2.335476007E-1
4.119440703E1,7.422012836E-2,1.850158125E-1,1.079704314E-1,2.267092685E-1
4.119640677E1,7.971791178E-2,1.856266707E-1,1.116356254E-1,2.308131694E-1
4.119840650E1,8.093964309E-2,1.789071560E-1,1.122464910E-1,2.261819423E-1
4.120040623E1,8.093964309E-2,1.734093726E-1,1.122464910E-1,2.218587638E-1
4.120240583E1,8.093964309E-2,1.734093726E-1,1.122464910E-1,2.218587638E-1
4.120440557E1,7.910704613E-2,1.691333205E-1,1.122464910E-1,2.178606885E-1
4.120640537E1,8.277224004E-2,1.709659100E-1,1.122464910E-1,2.206351306E-1
4.120840510E1,8.032877743E-2,1.666898578E-1,1.104138941E-1,2.154749387E-1
4.121040527E1,7.544185966E-2,1.715767831E-1,1.073595658E-1,2.160003311E-1
4.121240500E1,7.299839705E-2,1.703550518E-1,1.036943719E-1,2.123726263E-1
4.121440473E1,6.933320314E-2,1.752419621E-1,9.758572280E-2,2.122258505E-1
4.121640446E1,6.200282276E-2,1.807397604E-1,8.597928286E-2,2.095319739E-1
4.121840420E1,5.772676691E-2,1.807397604E-1,8.231408894E-2,2.068208158E-1
4.122040393E1,4.184427112E-2,1.886810064E-1,6.520986557E-2,2.039700757E-1
4.122240323E1,4.001167417E-2,1.923462003E-1,5.971207842E-2,2.053375932E-1
4.122440296E1,3.695734590E-2,1.917353272E-1,5.299255997E-2,2.023276860E-1
4.122640270E1,2.290744707E-2,2.002874464E-1,4.382958263E-2,2.063027984E-1
4.122840243E1,2.168571576E-2,2.021200359E-1,4.138612002E-2,2.074502111E-1
4.123040216E1,1.191187184E-2,2.063960880E-1,3.222314268E-2,2.092356775E-1
4.123240190E1,6.414085161E-3,2.057852298E-1,2.733621933E-2,2.076920080E-1
4.123440163E1,-9.162978968E-4,2.076178193E-1,1.695151068E-2,2.083107107E-1
4.123640136E1,-5.192354787E-3,2.118938863E-1,1.206458826E-2,2.123005744E-1
4.123840116E1,-8.857546374E-3,2.131156176E-1,9.621127509E-3,2.135164834E-1
4.124040089E1,-2.046398632E-2,2.143373489E-1,-1.374446787E-3,2.153164253E-1
4.124240116E1,-2.351831272E-2,2.137264758E-1,-3.817907767E-3,2.150504451E-1
