"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.018460201E1,-1.678963184E0,2.308383465E0,-5.421581745E0,6.127079256E0
1.018660174E1,-1.652695894E0,2.394515514E0,-5.447237968E0,6.175557445E0
1.018860147E1,-1.615433097E0,2.461710691E0,-5.474727154E0,6.216291582E0
1.019060127E1,-1.587333322E0,2.489199400E0,-5.486333370E0,6.230216254E0
1.019260107E1,-1.529301167E0,2.538068771E0,-5.506492138E0,6.253160066E0
1.019460094E1,-1.491427541E0,2.555172920E0,-5.521763802E0,6.264434551E0
1.019660067E1,-1.322217822E0,2.593046665E0,-5.565745831E0,6.280897836E0
1.019860044E1,-1.322217822E0,2.593046665E0,-5.565745831E0,6.280897836E0
1.020060017E1,-1.270294309E0,2.599155188E0,-5.580406666E0,6.285713474E0
1.020259991E1,-1.154840708E0,2.593657494E0,-5.607285023E0,6.285090419E0
1.020459964E1,-1.087034702E0,2.589992285E0,-5.622556210E0,6.285128703E0
1.020659944E1,-9.483683109E-1,2.578996658E0,-5.654932499E0,6.287200314E0
1.020859920E1,-7.938193679E-1,2.563114166E0,-5.693416595E0,6.294020650E0
1.021059897E1,-7.101308703E-1,2.556394577E0,-5.709299088E0,6.295675909E0
1.021259874E1,-5.427537560E-1,2.535625219E0,-5.752059937E0,6.309530126E0
1.021459850E1,-3.778201640E-1,2.512412310E0,-5.794209480E0,6.326754870E0
1.021659827E1,-1.383609772E-1,2.467208385E0,-5.858961105E0,6.358748793E0
1.021859753E1,-1.383609772E-1,2.467208385E0,-5.858961105E0,6.358748793E0
1.022059730E1,-5.833763257E-2,2.449493170E0,-5.879119873E0,6.369259812E0
1.022259713E1,8.949175477E-2,2.407343626E0,-5.921880245E0,6.393119563E0
1.022459690E1,2.269364446E-1,2.365804672E0,-5.961586475E0,6.417869210E0
1.022659666E1,2.965750694E-1,2.346256971E0,-5.984799385E0,6.435114780E0
1.022859643E1,4.230241776E-1,2.301663876E0,-6.022673130E0,6.461361906E0
1.023059620E1,4.841107130E-1,2.280894518E0,-6.042831898E0,6.477087334E0
1.023259596E1,6.001750827E-1,2.239355564E0,-6.070931435E0,6.498548450E0
1.023459573E1,7.034113407E-1,2.198427677E0,-6.101474762E0,6.523485727E0
1.023659550E1,8.378016949E-1,2.157499790E0,-6.137516022E0,6.559406981E0
1.023859583E1,8.378016949E-1,2.157499790E0,-6.137516022E0,6.559406981E0
1.024059559E1,8.811731339E-1,2.147114992E0,-6.146068096E0,6.569682026E0
1.024259536E1,9.563095570E-1,2.140395403E0,-6.157063484E0,6.588266175E0
1.024459513E1,1.014341712E0,2.146504164E0,-6.156452656E0,6.598354229E0
1.024659489E1,1.039387226E0,2.155667067E0,-6.151565552E0,6.600680650E0
1.024859466E1,1.074817419E0,2.184377670E0,-6.135683060E0,6.601010900E0
1.025059442E1,1.088867307E0,2.197816849E0,-6.124076843E0,6.596995384E0
1.025259419E1,1.101695418E0,2.241188288E0,-6.096587658E0,6.588250056E0
1.025459389E1,1.102306366E0,2.292500973E0,-6.066655636E0,6.578369907E0
1.025659366E1,1.085812926E0,2.384130716E0,-6.011677742E0,6.557693059E0
1.025859392E1,1.085812926E0,2.384130716E0,-6.011677742E0,6.557693059E0
1.026059369E1,1.059545755E0,2.454991102E0,-5.971971512E0,6.543245545E0
1.026259345E1,1.046106696E0,2.492864609E0,-5.952423573E0,6.537588207E0
1.026459322E1,1.005178809E0,2.571666241E0,-5.909052372E0,6.522327163E0
1.026659299E1,9.795224071E-1,2.614426851E0,-5.888893604E0,6.517189562E0
1.026859279E1,9.300423265E-1,2.701780558E0,-5.844911575E0,6.505965588E0
1.027059259E1,8.646797538E-1,2.781804085E0,-5.800318241E0,6.490747009E0
1.027259232E1,8.274169564E-1,2.825175285E0,-5.781381607E0,6.487727453E0
1.027459205E1,7.547240257E-1,2.900922775E0,-5.732511997E0,6.468899064E0
1.027659178E1,6.252205968E-1,3.006602287E0,-5.656764984E0,6.436578920E0
1.027859152E1,6.252205968E-1,3.006602287E0,-5.656764984E0,6.436578920E0
1.028059125E1,5.354233980E-1,3.068910599E0,-5.604230404E0,6.411886532E0
1.028259098E1,4.951062799E-1,3.098843098E0,-5.573687077E0,6.396401051E0
1.028459078E1,4.077525437E-1,3.159929514E0,-5.510157108E0,6.365001809E0
1.028659058E1,3.686571717E-1,3.189251184E0,-5.477781296E0,6.349277057E0
1.028859032E1,2.929098904E-1,3.243618011E0,-5.412418842E0,6.316734262E0
1.029059005E1,2.281581759E-1,3.298595905E0,-5.345834255E0,6.285756516E0
1.029258978E1,1.951714456E-1,3.323641539E0,-5.312236786E0,6.269333668E0
1.029458952E1,1.469130963E-1,3.373732328E0,-5.241987228E0,6.235549966E0
1.029658925E1,8.460483700E-2,3.447036266E0,-5.138751030E0,6.188374516E0
1.029858855E1,8.460483700E-2,3.447036266E0,-5.138751030E0,6.188374516E0
1.030058835E1,5.161811411E-2,3.492240191E0,-5.071556091E0,6.157847608E0
1.030258808E1,3.695734590E-2,3.514231443E0,-5.035514832E0,6.140651277E0
1.030458782E1,9.468411095E-3,3.554548502E0,-4.964043617E0,6.105459339E0
1.030658755E1,-1.435533352E-2,3.586924314E0,-4.900513649E0,6.072994824E0
1.030858728E1,-2.290744707E-2,3.600974321E0,-4.865694523E0,6.053306865E0
1.031058701E1,-3.756821156E-2,3.621743679E0,-4.802164555E0,6.014916712E0
1.031258675E1,-4.123340547E-2,3.626630545E0,-4.774675369E0,5.995971496E0
1.031458648E1,-4.734205827E-2,3.633960962E0,-4.719086647E0,5.956315331E0
1.031658628E1,-3.390302137E-2,3.629684925E0,-4.641506672E0,5.892312471E0
1.031858548E1,-3.390302137E-2,3.629684925E0,-4.641506672E0,5.892312471E0
1.032058478E1,-1.252273750E-2,3.621132851E0,-4.594470024E0,5.849949978E0
1.032258451E1,2.138028387E-3,3.610748053E0,-4.567592144E0,5.822405350E0
1.032458425E1,3.878994286E-2,3.591811180E0,-4.521166325E0,5.774388032E0
1.032658398E1,8.399397135E-2,3.571041822E0,-4.468632221E0,5.720845096E0
1.032858371E1,1.102611795E-1,3.556380987E0,-4.438699722E0,5.688765989E0
1.033058344E1,1.615738571E-1,3.535611629E0,-4.389830589E0,5.638906659E0
1.033258324E1,1.915062517E-1,3.524005175E0,-4.361119747E0,5.610227497E0
1.033458298E1,2.556470931E-1,3.506901026E0,-4.313472271E0,5.565047464E0
1.033658271E1,3.643811047E-1,3.491629362E0,-4.241390228E0,5.505782439E0
1.033858294E1,3.643811047E-1,3.491629362E0,-4.241390228E0,5.505782439E0
1.034058268E1,4.401284158E-1,3.492240191E0,-4.194353580E0,5.475587323E0
1.034258241E1,5.164865851E-1,3.500792265E0,-4.148538589E0,5.452767857E0
1.034458214E1,5.580254197E-1,3.501403332E0,-4.126547337E0,5.440552415E0
1.034658188E1,6.349944472E-1,3.514842272E0,-4.080121517E0,5.422612446E0
1.034858168E1,6.722571850E-1,3.521561861E0,-4.056908607E0,5.414040553E0
1.035058141E1,7.437284589E-1,3.530724764E0,-4.008650303E0,5.393368764E0
1.035258114E1,8.121453524E-1,3.541720390E0,-3.956115961E0,5.371612132E0
1.035458088E1,8.432994485E-1,3.547828913E0,-3.932903051E0,5.363391685E0
1.035658061E1,9.337075353E-1,3.562489748E0,-3.855934143E0,5.332107565E0
1.035858027E1,9.611964822E-1,3.567987442E0,-3.831499577E0,5.323046315E0
1.036058001E1,9.856310487E-1,3.575317860E0,-3.805843115E0,5.314019964E0
1.036257981E1,1.036332846E0,3.589367867E0,-3.756973982E0,5.298339452E0
1.036457961E1,1.061378360E0,3.595476389E0,-3.731317520E0,5.289300986E0
1.036657934E1,1.105971575E0,3.613802433E0,-3.686724424E0,5.279647538E0
1.036857907E1,1.127962708E0,3.624187231E0,-3.661679029E0,5.273985805E0
1.037057881E1,1.168890595E0,3.648010969E0,-3.618307590E0,5.269386973E0
1.037257854E1,1.200655699E0,3.671834707E0,-3.572492599E0,5.261810297E0
1.037457827E1,1.215927243E0,3.687717199E0,-3.543781996E0,5.257007517E0
1.037657800E1,1.254411817E0,3.726812601E0,-3.457039118E0,5.235819003E0
1.037857834E1,1.262353063E0,3.742084026E0,-3.423441648E0,5.226536218E0
1.038057850E1,1.268461704E0,3.754912376E0,-3.391065598E0,5.216098919E0
1.038257824E1,1.281289816E0,3.781790257E0,-3.320816278E0,5.193405616E0
1.038457797E1,1.287398458E0,3.795840263E0,-3.282331705E0,5.180685236E0
1.038657770E1,1.288009405E0,3.831881285E0,-3.211471319E0,5.162928475E0
1.038857744E1,1.288009405E0,3.873420238E0,-3.142443419E0,5.151437004E0
1.039057717E1,1.282511592E0,3.894800425E0,-3.112511158E0,5.148012436E0
1.039257690E1,1.275792122E0,3.940615416E0,-3.053868055E0,5.146086425E0
1.039457670E1,1.273348570E0,3.967493296E0,-3.028211832E0,5.150969475E0
1.039657644E1,1.258687854E0,4.043240547E0,-2.958573103E0,5.165776228E0
1.039857567E1,1.246470571E0,4.068897247E0,-2.940857887E0,5.172838564E0
1.040057540E1,1.242805362E0,4.095164299E0,-2.920699358E0,5.181256657E0
1.040257470E1,1.224479437E0,4.150142193E0,-2.885269165E0,5.200750741E0
1.040457443E1,1.221425056E0,4.178852558E0,-2.868165016E0,5.213545668E0
1.040657417E1,1.203099132E0,4.234441757E0,-2.840065241E0,5.238694025E0
1.040857390E1,1.188438296E0,4.296749592E0,-2.811354637E0,5.270498794E0
1.041057370E1,1.184773088E0,4.326682091E0,-2.797304630E0,5.286660418E0
1.041257343E1,1.165225506E0,4.390822887E0,-2.770426512E0,5.320934050E0
1.041457317E1,1.164003730E0,4.423198700E0,-2.759431124E0,5.341727394E0
1.041657290E1,1.137736559E0,4.560032845E0,-2.710561752E0,5.425448280E0
1.041857263E1,1.137736559E0,4.560032845E0,-2.710561752E0,5.425448280E0
1.042057236E1,1.134682178E0,4.599128246E0,-2.699566126E0,5.452260223E0
1.042257210E1,1.125519156E0,4.668155670E0,-2.669633865E0,5.494125564E0
1.042457183E1,1.121854067E0,4.702364445E0,-2.656194687E0,5.515991129E0
1.042657163E1,1.112691045E0,4.770170212E0,-2.629927635E0,5.559597519E0
1.042857136E1,1.112691045E0,4.837365627E0,-2.603049517E0,5.604824204E0
1.043057110E1,1.108415008E0,4.870352268E0,-2.585945368E0,5.624591407E0
1.043257083E1,1.109025836E0,4.937547207E0,-2.558456421E0,5.670538774E0
1.043457056E1,1.118799686E0,5.001077175E0,-2.519971848E0,5.710756847E0
1.043657030E1,1.139569163E0,5.084765911E0,-2.449722290E0,5.758003260E0
1.043857000E1,1.139569163E0,5.084765911E0,-2.449722290E0,5.758003260E0
1.044056980E1,1.148121238E0,5.106757164E0,-2.423455238E0,5.768040083E0
1.044256960E1,1.174999356E0,5.144020081E0,-2.359925270E0,5.780208764E0
1.044456933E1,1.209818602E0,5.170287132E0,-2.287232161E0,5.781605403E0
1.044656906E1,1.228755474E0,5.177006721E0,-2.248747587E0,5.776513163E0
1.044856880E1,1.267239928E0,5.189834595E0,-2.157728672E0,5.761603351E0
1.045056853E1,1.298394084E0,5.186169624E0,-2.111303091E0,5.748024296E0
1.045256826E1,1.348484993E0,5.178228378E0,-2.004401684E0,5.714025466E0
1.045456799E1,1.400408626E0,5.158069611E0,-1.893224120E0,5.670196116E0
1.045656779E1,1.496314406E0,5.113476753E0,-1.718516707E0,5.598205157E0
1.045856753E1,1.496314406E0,5.113476753E0,-1.718516707E0,5.598205157E0
1.046056726E1,1.532355428E0,5.092707157E0,-1.660484433E0,5.571443969E0
1.046256743E1,1.598939776E0,5.053611755E0,-1.540143967E0,5.519750322E0
1.046456716E1,1.663691521E0,5.009018421E0,-1.425301313E0,5.467139915E0
1.046656722E1,1.704619408E0,4.988860130E0,-1.367879987E0,5.446608888E0
1.046856696E1,1.780977607E0,4.949153900E0,-1.257313371E0,5.408034992E0
1.047056669E1,1.819462180E0,4.928384304E0,-1.200502872E0,5.388935110E0
1.047256649E1,1.901928902E0,4.885013103E0,-1.090547204E0,5.354435523E0
1.047456622E1,1.988060951E0,4.830646038E0,-9.915869832E-1,5.317026635E0
1.047656596E1,2.108401299E0,4.729853153E0,-8.584184051E-1,5.249166510E0
1.047856622E1,2.108401299E0,4.729853153E0,-8.584184051E-1,5.249166510E0
1.048056596E1,2.181705236E0,4.658992767E0,-7.790058851E-1,5.203162645E0
1.048256569E1,2.218357086E0,4.618675709E0,-7.435756922E-1,5.177468327E0
1.048456542E1,2.288606644E0,4.529489517E0,-6.824892163E-1,5.120526065E0
1.048656516E1,2.327702045E0,4.481842041E0,-6.543893814E-1,5.092477821E0
1.048856496E1,2.393064499E0,4.395709991E0,-6.122397184E-1,5.042207998E0
1.049056469E1,2.462703228E0,4.307134628E0,-5.792529583E-1,4.995182668E0
1.049256442E1,2.489581347E0,4.266206741E0,-5.700899959E-1,4.972276928E0
1.049456415E1,2.556776524E0,4.188015938E0,-5.578727126E-1,4.938401123E0
1.049656389E1,2.655736685E0,4.087223053E0,-5.761986375E-1,4.908190552E0
1.049856312E1,2.655736685E0,4.087223053E0,-5.761986375E-1,4.908190552E0
1.050056285E1,2.729040384E0,4.039575577E0,-6.122397184E-1,4.913315554E0
1.050256259E1,2.770579338E0,4.023693085E0,-6.385068893E-1,4.926855687E0
1.050456239E1,2.864041805E0,4.012697220E0,-7.166976333E-1,4.981779796E0
1.050656212E1,2.917797804E0,4.019416809E0,-7.637342811E-1,5.025191097E0
1.050856185E1,3.036916494E0,4.052403450E0,-8.846855760E-1,5.140768822E0
1.051056115E1,3.169474363E0,4.108603477E0,-1.023962855E0,5.289110531E0
1.051256089E1,3.245221615E0,4.143422604E0,-1.097877502E0,5.376313720E0
1.051456062E1,3.395494461E0,4.215504646E0,-1.256702542E0,5.556902315E0
1.051656035E1,3.626401424E0,4.292473793E0,-1.488220453E0,5.812995671E0
1.051856062E1,3.626401424E0,4.292473793E0,-1.488220453E0,5.812995671E0
1.052056042E1,3.777896166E0,4.301025867E0,-1.632384658E0,5.952814681E0
1.052256015E1,3.849978209E0,4.292473793E0,-1.695914626E0,6.010306971E0
1.052455988E1,3.991088152E0,4.240550041E0,-1.816255093E0,6.099986217E0
1.052655928E1,4.123645782E0,4.144644260E0,-1.914604425E0,6.152092383E0
1.052855902E1,4.187786579E0,4.087223053E0,-1.957364917E0,6.170431600E0
1.053055875E1,4.319733620E0,3.942447901E0,-2.030668736E0,6.190848852E0
1.053255848E1,4.385096073E0,3.865478992E0,-2.057546854E0,6.197135989E0
1.053455828E1,4.518875599E0,3.680997610E0,-2.099696636E0,6.195054967E0
1.053655808E1,4.722904682E0,3.389003992E0,-2.130239725E0,6.191049829E0
1.053855782E1,4.722904682E0,3.389003992E0,-2.130239725E0,6.191049829E0
1.054055755E1,4.860960007E0,3.176422834E0,-2.125963688E0,6.183713756E0
1.054255728E1,4.927544594E0,3.065856218E0,-2.119244337E0,6.178298037E0
1.054455701E1,5.062545776E0,2.839225292E0,-2.090533495E0,6.169351691E0
1.054655675E1,5.176777363E0,2.612594366E0,-2.044718742E0,6.148621628E0
1.054855648E1,5.231755257E0,2.499584198E0,-2.014786243E0,6.138285415E0
1.055055628E1,5.319108963E0,2.271120548E0,-1.950034618E0,6.103568114E0
1.055255601E1,5.362480640E0,2.150169373E0,-1.914604425E0,6.086471643E0
1.055455575E1,5.423567295E0,1.914375305E0,-1.837024450E0,6.037762321E0
1.055655548E1,5.492594719E0,1.569847345E0,-1.724014401E0,5.967012912E0
1.055855521E1,5.492594719E0,1.569847345E0,-1.724014401E0,5.967012912E0
1.056055438E1,5.517029285E0,1.349324942E0,-1.653154016E0,5.915336688E0
1.056255411E1,5.526803493E0,1.139798164E0,-1.589013219E0,5.862564262E0
1.056455384E1,5.532300949E0,1.042670608E0,-1.561524272E0,5.842249039E0
1.056655364E1,5.523138046E0,8.716283441E-1,-1.519374609E0,5.794246202E0
1.056855338E1,5.519473076E0,8.007679582E-1,-1.504102945E0,5.776516080E0
1.057055354E1,5.495649338E0,6.785949469E-1,-1.491274834E0,5.734679884E0
1.057255328E1,5.467549324E0,5.985715985E-1,-1.499216080E0,5.700879969E0
1.057455301E1,5.443725586E0,5.753586888E-1,-1.515098572E0,5.679851192E0
1.057655274E1,5.364923954E0,5.991824269E-1,-1.578017592E0,5.624194888E0
1.057855251E1,5.364923954E0,5.991824269E-1,-1.578017592E0,5.624194888E0
1.058055224E1,5.290398598E0,6.834818721E-1,-1.653764963E0,5.584836913E0
1.058255204E1,5.210375309E0,8.264243007E-1,-1.746616483E0,5.557126697E0
1.058455177E1,5.156619072E0,9.149997830E-1,-1.801594377E0,5.538383081E0
1.058655151E1,5.046052456E0,1.125748277E0,-1.923156500E0,5.516202090E0
1.058855124E1,4.980690002E0,1.244866967E0,-1.988519073E0,5.505558534E0
1.059055097E1,4.824308395E0,1.494099975E0,-2.121687651E0,5.477941649E0
1.059255071E1,4.649600983E0,1.753717780E0,-2.254245520E0,5.456733291E0
1.059455044E1,4.539645195E0,1.878334284E0,-2.318997145E0,5.432703373E0
1.059655017E1,4.190230370E0,2.248518705E0,-2.495537281E0,5.370435107E0
1.059854944E1,4.066224575E0,2.365193844E0,-2.549293280E0,5.350441144E0
1.060054917E1,3.931834221E0,2.471484423E0,-2.596329927E0,5.320571838E0
1.060254890E1,3.664275169E0,2.677345991E0,-2.676353455E0,5.268582531E0
1.060454864E1,3.521332741E0,2.770808458E0,-2.710561752E0,5.236822395E0
1.060654837E1,3.250719309E0,2.958954811E0,-2.756987572E0,5.188792737E0
1.060854810E1,2.988658190E0,3.145879745E0,-2.783865690E0,5.155438423E0
1.061054784E1,2.855489492E0,3.225903034E0,-2.786920071E0,5.131003226E0
1.061254764E1,2.614808798E0,3.390836716E0,-2.771648407E0,5.100689519E0
1.061454744E1,2.493246555E0,3.462918758E0,-2.755765915E0,5.079599442E0
1.061654720E1,2.171320438E0,3.677943230E0,-2.662914276E0,5.033190965E0
1.061854800E1,2.077858210E0,3.749414444E0,-2.618321180E0,5.023067710E0
1.062054834E1,1.978897929E0,3.812333584E0,-2.571895361E0,5.006452848E0
1.062254810E1,1.812742591E0,3.945502281E0,-2.460717916E0,4.990807211E0
1.062454787E1,1.732108355E0,4.007810593E0,-2.397798777E0,4.981182999E0
1.062654677E1,1.599550605E0,4.129983425E0,-2.256078005E0,4.970433904E0
1.062854660E1,1.484097123E0,4.238717556E0,-2.096642256E0,4.956327223E0
1.063054637E1,1.429730058E0,4.286365032E0,-2.017840624E0,4.948609301E0
1.063254613E1,1.344208956E0,4.374940395E0,-1.842522264E0,4.933750041E0
1.063454590E1,1.298394084E0,4.408538342E0,-1.758222938E0,4.920608235E0
1.063654566E1,1.171334147E0,4.509941578E0,-1.395368934E0,4.864015952E0
1.063854493E1,1.171334147E0,4.509941578E0,-1.395368934E0,4.864015952E0
1.064054470E1,1.139569163E0,4.522769928E0,-1.312902093E0,4.845387250E0
1.064254446E1,1.092532516E0,4.544150352E0,-1.135751247E0,4.809663254E0
1.064454430E1,1.066265345E0,4.545372009E0,-1.051451802E0,4.785695287E0
1.064654406E1,1.020450354E0,4.550258636E0,-8.852964640E-1,4.746569541E0
1.064854383E1,9.776898026E-1,4.545372009E0,-7.209737301E-1,4.704900336E0
1.065054359E1,9.526443481E-1,4.539263248E0,-6.409503818E-1,4.682228047E0
1.065254336E1,9.129381180E-1,4.522769928E0,-4.815145433E-1,4.639047325E0
1.065454312E1,8.817839622E-1,4.503222466E0,-3.287982047E-1,4.600506906E0
1.065654289E1,8.793405294E-1,4.454963684E0,-1.021672115E-1,4.542067738E0
1.065854319E1,8.793405294E-1,4.454963684E0,-1.021672115E-1,4.542067738E0
1.066054302E1,8.909469843E-1,4.434805393E0,-3.069597855E-2,4.523519387E0
1.066254279E1,9.410378933E-1,4.388990402E0,1.055269688E-1,4.489980513E0
1.066454256E1,1.025337338E0,4.332180023E0,2.307543457E-1,4.457841179E0
1.066654232E1,1.078482628E0,4.299804211E0,2.900082767E-1,4.442470690E0
1.066854209E1,1.226922870E0,4.228943825E0,3.999640048E-1,4.421456412E0
1.067054185E1,1.309389710E0,4.190459251E0,4.518875778E-1,4.413462647E0
1.067254162E1,1.510364294E0,4.111046791E0,5.459607840E-1,4.413612941E0
1.067454139E1,1.742493153E0,4.029191017E0,6.333145499E-1,4.435284654E0
1.067654119E1,2.141999006E0,3.911293745E0,7.451028824E-1,4.521233992E0
1.067854039E1,2.141999006E0,3.911293745E0,7.451028824E-1,4.521233992E0
1.068054012E1,2.281276226E0,3.878307104E0,7.750352621E-1,4.565760273E0
1.068253985E1,2.573880672E0,3.822107553E0,8.257371187E-1,4.681368353E0
1.068453959E1,2.865263462E0,3.781179428E0,8.587238193E-1,4.821250789E0
1.068654018E1,3.016757965E0,3.767740488E0,8.672759533E-1,4.903964170E0
1.068853992E1,3.309973240E0,3.753690481E0,8.733845949E-1,5.080247605E0
1.069053972E1,3.451694012E0,3.751857996E0,8.691084981E-1,5.171651531E0
1.069253952E1,3.719253063E0,3.756134033E0,8.489499688E-1,5.353699868E0
1.069453925E1,3.963599205E0,3.778125286E0,8.159632683E-1,5.536257345E0
1.069653898E1,4.267809868E0,3.833102942E0,7.518224120E-1,5.785509154E0
1.069853872E1,4.267809868E0,3.833102942E0,7.518224120E-1,5.785509154E0
1.070053845E1,4.418693542E0,3.870365858E0,6.986771226E-1,5.915465681E0
1.070253818E1,4.479780197E0,3.896022081E0,6.748533845E-1,5.975185835E0
1.070453792E1,4.558581829E0,3.938782692E0,6.210972667E-1,6.056437831E0
1.070653772E1,4.584238052E0,3.961995602E0,5.960517526E-1,6.088343400E0
1.070853745E1,4.598898888E0,4.006588936E0,5.416847467E-1,6.123401689E0
1.071053718E1,4.562247276E0,4.051792622E0,4.909829497E-1,6.121453089E0
1.071253692E1,4.535368919E0,4.078060150E0,4.641048610E-1,6.116824270E0
1.071453665E1,4.433354378E0,4.140368462E0,4.091269970E-1,6.079857477E0
1.071653638E1,4.214054108E0,4.260708809E0,3.315471113E-1,6.001817647E0
1.071853605E1,4.214054108E0,4.260708809E0,3.315471113E-1,6.001817647E0
1.072053578E1,4.015522480E0,4.353560448E0,2.857322097E-1,5.929549077E0
1.072253531E1,3.915340900E0,4.405483723E0,2.655736506E-1,5.899890725E0
1.072453505E1,3.671605587E0,4.516661167E0,2.289217561E-1,5.825231399E0
1.072653478E1,3.548821688E0,4.570417404E0,2.185370475E-1,5.790562068E0
1.072853451E1,3.275764942E0,4.686481953E0,2.002110779E-1,5.721348925E0
1.073053425E1,2.999653816E0,4.792161465E0,2.008219510E-1,5.657125063E0
1.073253398E1,2.860987425E0,4.844085217E0,2.069306076E-1,5.629674139E0
1.073453371E1,2.589763165E0,4.932660580E0,2.270891517E-1,5.575803361E0
1.073653344E1,2.215913773E0,5.037729263E0,2.808452845E-1,5.510704497E0
1.073853274E1,2.215913773E0,5.037729263E0,2.808452845E-1,5.510704497E0
1.074053248E1,1.999667406E0,5.085987568E0,3.242167234E-1,5.474582702E0
1.074253221E1,1.898263693E0,5.109200478E0,3.474296033E-1,5.461505461E0
1.074453194E1,1.724778056E0,5.137911320E0,3.938553631E-1,5.433977744E0
1.074653168E1,1.587333322E0,5.161124229E0,4.433354437E-1,5.417875663E0
1.074853141E1,1.529911995E0,5.167843819E0,4.665483236E-1,5.409704963E0
1.075053114E1,1.443780065E0,5.175785065E0,5.111414790E-1,5.397639996E0
1.075253088E1,1.405906320E0,5.181282520E0,5.270239711E-1,5.394443011E0
1.075453068E1,1.357037187E0,5.177617550E0,5.593998432E-1,5.381654170E0
1.075653041E1,1.325883031E0,5.153182983E0,5.942191482E-1,5.354097223E0
1.075853064E1,1.325883031E0,5.153182983E0,5.942191482E-1,5.354097223E0
1.076053037E1,1.319163442E0,5.123861313E0,6.088799238E-1,5.325869103E0
1.076253011E1,1.324050426E0,5.105535507E0,6.137668490E-1,5.310019971E0
1.076452984E1,1.322828650E0,5.059109688E0,6.119342446E-1,5.264877016E0
1.076652957E1,1.325883031E0,5.009018421E0,6.088799238E-1,5.217179901E0
1.076852937E1,1.324661255E0,4.979697227E0,6.039929986E-1,5.188151835E0
1.077052917E1,1.323439598E0,4.913723469E0,5.942191482E-1,5.123403858E0
1.077252891E1,1.325883031E0,4.880125999E0,5.905539989E-1,5.091399573E0
1.077452864E1,1.317330956E0,4.807433128E0,5.740606189E-1,5.017600993E0
1.077652837E1,1.307557106E0,4.700531483E0,5.587889552E-1,4.910900824E0
1.077852764E1,1.307557106E0,4.700531483E0,5.587889552E-1,4.910900824E0
1.078052737E1,1.291674614E0,4.634558201E0,5.496259928E-1,4.842483016E0
1.078252737E1,1.276402950E0,4.576526165E0,5.404630303E-1,4.781829829E0
1.078452717E1,1.264185667E0,4.550258636E0,5.398521423E-1,4.753362956E0
1.078652697E1,1.239750981E0,4.506276608E0,5.422956347E-1,4.705060671E0
1.078852670E1,1.218981624E0,4.483674526E0,5.392413139E-1,4.677609929E0
1.079052644E1,1.189049244E0,4.447633266E0,5.392413139E-1,4.635305920E0
1.079252617E1,1.142623425E0,4.414646626E0,5.429064631E-1,4.592324090E0
1.079452590E1,1.122464895E0,4.398153305E0,5.447390676E-1,4.571697780E0
1.079652564E1,1.050382733E0,4.354171276E0,5.539020896E-1,4.513193871E0
1.079852544E1,1.022893906E0,4.342564583E0,5.563455224E-1,4.495964795E0
1.080052524E1,9.966266751E-1,4.328514576E0,5.636758804E-1,4.477391390E0
1.080252497E1,9.404270649E-1,4.301636696E0,5.795583725E-1,4.441212586E0
1.080452470E1,9.147707224E-1,4.286975861E0,5.929974318E-1,4.423416492E0
1.080652444E1,8.506298661E-1,4.264373779E0,6.204863787E-1,4.392431928E0
1.080852417E1,8.237518072E-1,4.246047974E0,6.357579827E-1,4.371690594E0
1.081052390E1,7.565566301E-1,4.224056721E0,6.724098921E-1,4.343635364E0
1.081252363E1,6.893614531E-1,4.195957184E0,7.133378983E-1,4.311626939E0
1.081452337E1,6.630942225E-1,4.185572147E0,7.334964275E-1,4.300781924E0
1.081652317E1,5.873469114E-1,4.150142193E0,8.043568134E-1,4.267979205E0
1.081852287E1,5.702427030E-1,4.136092186E0,8.336783648E-1,4.257634898E0
1.082052260E1,5.494732857E-1,4.130594254E0,8.593347073E-1,4.254666370E0
1.082252233E1,5.287038684E-1,4.115933895E0,9.173668623E-1,4.249941361E0
1.082452207E1,5.201517344E-1,4.112268448E0,9.479101300E-1,4.252039890E0
1.082652280E1,5.177083015E-1,4.107381344E0,1.008385777E0,4.260920706E0
1.082852253E1,5.274821520E-1,4.098218441E0,1.071304917E0,4.268644520E0
1.083052226E1,5.293147564E-1,4.096385956E0,1.103069901E0,4.275197682E0
1.083252207E1,5.445863605E-1,4.092720985E0,1.162934661E0,4.289447097E0
1.083452183E1,5.500841737E-1,4.092110157E0,1.191645384E0,4.297438406E0
1.083652160E1,5.696318150E-1,4.088444710E0,1.281442523E0,4.322262774E0
1.083852136E1,5.757405162E-1,4.087223053E0,1.309542418E0,4.330331485E0
1.084052113E1,5.800165534E-1,4.086001396E0,1.341307402E0,4.339462197E0
1.084252090E1,5.806274414E-1,4.089666367E0,1.398117781E0,4.360875204E0
1.084452066E1,5.794056654E-1,4.094553471E0,1.426828504E0,4.374576394E0
1.084652043E1,5.751296282E-1,4.104938030E0,1.483028054E0,4.402347389E0
1.084852026E1,5.598580241E-1,4.123875141E0,1.534951687E0,4.435748400E0
1.085052013E1,5.488623977E-1,4.132427216E0,1.558164477E0,4.450402360E0
1.085251999E1,5.280929804E-1,4.159915924E0,1.605201125E0,4.490039348E0
1.085451986E1,5.158756971E-1,4.175187588E0,1.626581430E0,4.510441916E0
